usuario_id,mes_referencia,renda_mensal,total_despesas,percentual_renda_comprometida,nivel_endividamento_pct,taxa_poupanca_pct,percentual_despesas_fixas,percentual_gastos_nao_essenciais,quantidade_despesas_recorrentes,quantidade_transacoes_despesa,variacao_despesas_pct,reserva_em_meses,score_financeiro,perfil_financeiro,confianca_perfil,fatores_risco,fatores_positivos,regra_rotulacao,split,fonte
USR001483,2026-03,6345.97,5124.63,80.75,24.95,3.11,57.11,21.55,3,8,1.29,4.65,73.0,EM_OBSERVACAO,0.5949,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR001484,2026-03,5976.48,4836.57,80.93,19.08,7.87,48.37,40.44,2,5,13.94,0.66,57.0,EM_OBSERVACAO,0.6537,renda_comprometida|baixa_taxa_poupanca|sem_reserva_adequada|gastos_nao_essenciais_altos,baixo_endividamento,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR001485,2026-03,3896.59,2954.95,75.83,15.08,15.99,72.82,10.66,2,6,0.75,8.45,100.0,SAUDAVEL,0.9144,renda_comprometida,baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR001486,2026-03,4178.12,2862.9,68.52,22.7,16.22,21.96,27.63,4,9,-22.15,22.05,96.0,SAUDAVEL,0.8621,endividamento_moderado|gastos_nao_essenciais_em_atencao,despesas_controladas|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR001487,2026-03,5093.72,3494.28,68.6,19.22,16.51,46.74,34.47,3,7,15.55,5.78,100.0,SAUDAVEL,0.8996,gastos_nao_essenciais_em_atencao,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR001488,2026-03,5587.99,4944.3,88.48,33.58,7.2,89.45,10.55,3,5,27.93,2.17,53.0,EM_OBSERVACAO,0.6436,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR001489,2026-03,6156.74,4744.72,77.07,20.35,12.42,68.04,27.91,2,4,37.53,5.9,76.0,SAUDAVEL,0.6373,renda_comprometida|endividamento_moderado|gastos_nao_essenciais_em_atencao,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR001490,2026-03,3398.13,3420.34,100.65,74.05,2.81,20.92,36.56,5,9,-2.43,0.25,0.0,EM_RISCO,0.9356,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR001491,2026-03,2688.57,1559.27,58.0,25.18,18.71,60.01,11.08,4,10,9.95,13.92,100.0,SAUDAVEL,0.9296,endividamento_moderado,despesas_controladas|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR001492,2026-03,5378.87,6619.99,123.07,55.35,0.1,63.77,17.07,2,4,13.72,0.04,15.0,EM_RISCO,0.9204,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR001493,2026-03,8904.88,5728.29,64.33,7.39,10.1,42.74,5.82,2,9,17.22,8.91,100.0,SAUDAVEL,0.909,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR001494,2026-03,4249.9,2728.14,64.19,8.98,11.75,73.03,2.25,3,7,10.92,10.91,100.0,SAUDAVEL,0.8887,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR001495,2026-03,3542.92,3003.1,84.76,42.89,7.13,53.22,31.64,4,10,8.83,3.12,57.0,EM_OBSERVACAO,0.7183,renda_comprometida|endividamento_alto|baixa_taxa_poupanca|gastos_nao_essenciais_em_atencao,reserva_adequada,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR001496,2026-03,15333.92,16725.83,109.08,84.55,0.95,66.32,33.68,5,10,-7.08,0.16,0.0,EM_RISCO,0.9316,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR001497,2026-03,4460.53,4807.08,107.77,43.42,0.77,58.21,41.48,4,7,-5.28,0.24,5.0,EM_RISCO,0.9188,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR001498,2026-03,2627.9,2739.24,104.24,36.72,2.49,57.67,11.33,3,5,1.05,0.87,26.0,EM_RISCO,0.9289,despesas_acima_da_renda|endividamento_moderado|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR001499,2026-03,9230.91,5792.87,62.76,4.96,11.28,35.79,7.38,2,7,-5.15,7.18,100.0,SAUDAVEL,0.9173,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR001500,2026-03,6675.32,6325.33,94.76,23.67,5.65,62.69,23.43,3,5,17.37,4.65,61.0,EM_OBSERVACAO,0.7312,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000001,2026-04,3391.69,2043.67,60.26,4.02,10.8,78.64,13.81,5,10,-21.15,7.32,100.0,SAUDAVEL,0.9402,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000002,2026-04,4573.67,4020.19,87.9,25.51,6.51,36.95,30.76,3,11,-8.44,3.31,56.0,EM_OBSERVACAO,0.6555,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_em_atencao,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000003,2026-04,4288.11,4753.5,110.85,77.48,0.01,45.91,17.78,4,8,26.51,1.35,12.0,EM_RISCO,0.9535,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000004,2026-04,2624.1,2177.96,83.0,41.45,4.7,70.06,23.9,6,7,-5.35,1.1,54.0,EM_OBSERVACAO,0.6137,renda_comprometida|endividamento_alto|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000005,2026-04,4368.78,2695.18,61.69,6.01,11.0,41.39,58.61,4,7,30.75,26.42,95.0,SAUDAVEL,0.8791,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000006,2026-04,10946.3,8801.13,80.4,47.71,10.85,61.89,25.33,4,9,-40.79,6.08,70.0,EM_OBSERVACAO,0.6472,renda_comprometida|endividamento_alto|gastos_nao_essenciais_em_atencao,poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000007,2026-04,3683.6,2552.59,69.3,0.0,14.79,69.93,6.81,2,5,8.88,12.69,100.0,SAUDAVEL,0.8617,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000008,2026-04,5569.92,3146.74,56.5,19.87,11.5,76.17,18.52,4,9,-14.42,20.49,100.0,SAUDAVEL,0.98,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000009,2026-04,1991.62,1576.74,79.17,44.22,8.89,56.71,0.44,5,9,-25.67,1.1,62.0,EM_OBSERVACAO,0.7526,renda_comprometida|endividamento_alto|reserva_baixa,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000010,2026-04,9172.55,6322.89,68.93,4.63,19.43,54.39,7.35,2,5,-23.59,10.16,100.0,SAUDAVEL,0.9362,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000011,2026-04,6780.7,4479.5,66.06,22.84,19.0,40.57,28.48,5,14,-2.2,13.19,96.0,SAUDAVEL,0.8807,endividamento_moderado|gastos_nao_essenciais_em_atencao,despesas_controladas|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000012,2026-04,3800.98,3419.85,89.97,32.67,8.47,29.08,70.92,3,5,26.3,2.12,51.0,EM_OBSERVACAO,0.5707,renda_muito_comprometida|endividamento_moderado|reserva_baixa|gastos_nao_essenciais_altos,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000013,2026-04,3076.47,1917.17,62.32,11.64,12.6,51.61,46.43,3,7,-21.22,14.31,95.0,SAUDAVEL,0.9177,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000014,2026-04,2704.05,1751.22,64.76,21.6,16.25,52.45,47.55,3,7,22.52,12.52,91.0,SAUDAVEL,0.8284,endividamento_moderado|gastos_nao_essenciais_altos,despesas_controladas|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000015,2026-04,7224.71,6436.37,89.09,28.62,9.0,53.05,16.12,6,14,-4.09,1.51,61.0,EM_OBSERVACAO,0.7479,renda_muito_comprometida|endividamento_moderado|reserva_baixa,poupanca_regular,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000016,2026-04,4450.07,3942.57,88.6,14.81,10.02,43.43,50.89,1,6,12.91,3.98,68.0,EM_OBSERVACAO,0.6643,renda_muito_comprometida|gastos_nao_essenciais_altos,baixo_endividamento|poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000017,2026-04,9742.55,6185.45,63.49,10.56,18.59,32.81,50.98,5,10,7.89,7.54,100.0,SAUDAVEL,0.9058,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000018,2026-04,8149.96,5691.57,69.84,23.94,9.36,62.09,25.55,2,6,-8.83,2.81,78.0,SAUDAVEL,0.5885,endividamento_moderado|reserva_baixa|gastos_nao_essenciais_em_atencao,despesas_controladas|poupanca_regular,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000019,2026-04,8734.47,4861.59,55.66,4.91,14.9,69.73,12.51,2,4,-6.15,15.3,100.0,SAUDAVEL,0.937,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000020,2026-04,9948.29,9454.31,95.03,57.76,1.63,75.67,21.0,1,5,-16.52,0.53,28.0,EM_RISCO,0.8666,renda_muito_comprometida|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000021,2026-04,2382.2,1553.33,65.21,15.82,12.17,50.65,21.77,2,4,-19.28,12.43,100.0,SAUDAVEL,0.9161,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000022,2026-04,1996.69,1616.08,80.94,44.65,8.25,54.85,41.22,2,5,12.32,3.23,60.0,EM_OBSERVACAO,0.6961,renda_comprometida|endividamento_alto|gastos_nao_essenciais_altos,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000023,2026-04,17571.76,12107.76,68.9,35.83,3.7,55.48,21.73,1,5,2.0,2.95,75.0,SAUDAVEL,0.5974,endividamento_moderado|baixa_taxa_poupanca|reserva_baixa,despesas_controladas,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000024,2026-04,3525.2,2645.11,75.03,5.29,12.06,51.73,11.97,3,9,13.59,12.38,95.0,SAUDAVEL,0.8212,renda_comprometida,baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000025,2026-04,3571.89,1862.64,52.15,9.71,16.67,52.96,44.51,2,4,-5.09,15.8,100.0,SAUDAVEL,0.9339,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000026,2026-04,1765.07,1151.88,65.26,4.17,16.82,96.45,0.0,2,4,24.76,9.34,100.0,SAUDAVEL,0.9118,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000027,2026-04,2281.07,1543.08,67.65,31.9,6.75,88.16,4.69,4,7,-12.8,1.64,75.0,SAUDAVEL,0.5611,endividamento_moderado|baixa_taxa_poupanca|reserva_baixa,despesas_controladas,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000028,2026-04,8399.89,7590.3,90.36,26.98,5.52,30.56,40.15,1,4,7.94,3.83,51.0,EM_OBSERVACAO,0.5917,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_altos,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000029,2026-04,3370.35,2644.46,78.46,27.25,10.58,68.66,31.34,3,5,-13.6,4.54,76.0,SAUDAVEL,0.6196,renda_comprometida|endividamento_moderado|gastos_nao_essenciais_em_atencao,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000030,2026-04,8031.2,7043.88,87.71,33.98,4.96,52.07,1.02,4,10,19.41,4.83,61.0,EM_OBSERVACAO,0.7352,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000031,2026-04,4978.63,3812.0,76.57,48.78,6.65,60.77,39.23,3,5,27.93,3.34,52.0,EM_OBSERVACAO,0.6389,renda_comprometida|endividamento_alto|baixa_taxa_poupanca|gastos_nao_essenciais_altos,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000032,2026-04,2959.3,3093.54,104.54,63.18,0.95,17.36,24.39,2,5,8.83,0.18,5.0,EM_RISCO,0.8874,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000033,2026-04,4219.78,4235.03,100.36,65.52,2.74,51.48,35.16,2,8,-1.88,0.11,0.0,EM_RISCO,0.9583,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000034,2026-04,6716.36,4076.39,60.69,18.78,12.71,37.39,48.76,3,7,-12.25,12.38,95.0,SAUDAVEL,0.8727,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000035,2026-04,6506.49,5570.88,85.62,20.77,10.65,17.57,21.68,3,9,-16.77,1.25,61.0,EM_OBSERVACAO,0.7127,renda_muito_comprometida|endividamento_moderado|reserva_baixa,poupanca_regular,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000036,2026-04,5232.35,3832.08,73.24,6.92,17.02,42.84,54.13,2,7,51.2,14.13,90.0,SAUDAVEL,0.8072,renda_comprometida|gastos_nao_essenciais_altos,baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000037,2026-04,1950.2,1633.02,83.74,28.08,8.98,19.81,0.87,4,9,-11.5,2.31,73.0,EM_OBSERVACAO,0.6336,renda_comprometida|endividamento_moderado|reserva_baixa,poupanca_regular,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000038,2026-04,5122.85,5688.06,111.03,52.54,0.11,19.58,0.73,3,9,24.6,0.35,15.0,EM_RISCO,0.9077,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000039,2026-04,4584.86,2461.52,53.69,7.2,15.19,45.27,47.06,3,5,-34.77,16.16,100.0,SAUDAVEL,0.9138,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000040,2026-04,4075.91,3325.51,81.59,26.13,20.38,38.32,33.8,3,9,4.82,13.63,86.0,SAUDAVEL,0.7405,renda_comprometida|endividamento_moderado|gastos_nao_essenciais_em_atencao,boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000041,2026-04,8497.78,5981.41,70.39,20.42,4.81,34.18,53.02,3,11,-4.33,4.46,63.0,EM_OBSERVACAO,0.766,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_altos,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000042,2026-04,2951.09,2707.37,91.74,43.04,3.21,57.24,17.94,4,7,-9.25,0.58,35.0,EM_RISCO,0.8315,renda_muito_comprometida|endividamento_alto|baixa_taxa_poupanca|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000043,2026-04,4536.23,3054.65,67.34,17.41,21.86,22.64,39.85,4,12,-4.93,7.69,100.0,SAUDAVEL,0.9238,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000044,2026-04,3609.3,3176.85,88.02,30.45,8.4,24.61,28.61,3,10,25.74,1.41,56.0,EM_OBSERVACAO,0.6697,renda_muito_comprometida|endividamento_moderado|reserva_baixa|gastos_nao_essenciais_em_atencao,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000045,2026-04,2689.46,2140.25,79.58,40.21,4.07,61.5,33.37,6,12,-20.85,3.65,57.0,EM_OBSERVACAO,0.7288,renda_comprometida|endividamento_alto|baixa_taxa_poupanca|gastos_nao_essenciais_em_atencao,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000046,2026-04,7569.79,8048.14,106.32,45.39,2.59,75.37,0.0,2,4,-0.96,0.91,15.0,EM_RISCO,0.9455,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000047,2026-04,4070.77,3722.84,91.45,27.14,10.47,49.01,31.55,7,12,-7.5,0.61,49.0,EM_RISCO,0.55,renda_muito_comprometida|endividamento_moderado|sem_reserva_adequada|gastos_nao_essenciais_em_atencao,poupanca_regular,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000048,2026-04,2800.33,2862.72,102.23,16.77,10.35,36.01,63.99,2,4,39.84,3.68,55.0,EM_OBSERVACAO,0.6841,despesas_acima_da_renda|gastos_nao_essenciais_altos,baixo_endividamento|poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000049,2026-04,7131.74,4720.99,66.2,16.94,15.2,65.17,16.64,8,13,-7.72,11.26,100.0,SAUDAVEL,0.8787,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000050,2026-04,3288.92,2096.95,63.76,9.02,16.4,28.26,35.09,3,9,-4.69,23.47,100.0,SAUDAVEL,0.9058,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000051,2026-04,3848.27,3519.66,91.46,21.64,4.6,44.04,36.04,4,9,13.32,2.05,43.0,EM_RISCO,0.6691,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000052,2026-04,3583.26,2126.67,59.35,12.38,10.64,54.03,13.77,3,6,3.09,16.74,100.0,SAUDAVEL,0.9261,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000053,2026-04,7883.03,4096.14,51.96,10.73,12.56,84.85,15.15,3,6,-24.22,8.04,100.0,SAUDAVEL,0.9549,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000054,2026-04,3423.9,3449.93,100.76,66.5,0.5,83.09,0.0,6,7,-11.04,0.76,5.0,EM_RISCO,0.9385,despesas_acima_da_renda|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000055,2026-04,5072.6,4157.72,81.96,31.67,6.81,49.46,25.04,3,8,-1.23,2.61,60.0,EM_OBSERVACAO,0.6884,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000056,2026-04,3775.7,3170.91,83.98,24.83,4.88,43.17,3.92,3,7,-15.11,4.41,73.0,EM_OBSERVACAO,0.6337,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000057,2026-04,4223.79,3816.19,90.35,27.7,7.07,27.46,12.81,4,9,23.22,3.48,61.0,EM_OBSERVACAO,0.7259,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000058,2026-04,7049.58,5402.6,76.64,20.5,5.0,66.96,18.57,3,6,-28.07,4.89,73.0,EM_OBSERVACAO,0.6149,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000059,2026-04,3492.19,2139.75,61.27,6.42,16.21,28.49,19.55,3,6,3.29,5.56,100.0,SAUDAVEL,0.8881,nenhum_relevante,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_adequada,SCORE_SINTETICO_V1,TEST,SINTETICO
USR000060,2026-04,3698.77,2962.11,80.08,36.16,6.48,45.86,16.83,5,9,-17.07,5.9,73.0,EM_OBSERVACAO,0.5963,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000061,2026-04,1494.21,1398.03,93.56,20.94,10.33,33.68,21.62,2,9,15.31,4.46,69.0,EM_OBSERVACAO,0.654,renda_muito_comprometida|endividamento_moderado,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000062,2026-04,8808.75,9651.24,109.56,34.17,0.78,63.07,26.86,3,6,-15.23,0.47,21.0,EM_RISCO,0.9673,despesas_acima_da_renda|endividamento_moderado|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_em_atencao,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000063,2026-04,5485.79,5457.18,99.48,69.72,0.11,27.22,72.78,2,4,7.1,0.28,8.0,EM_RISCO,0.9581,renda_muito_comprometida|endividamento_muito_alto|poupanca_insuficiente|sem_reserva_adequada|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000064,2026-04,7746.86,6410.27,82.75,36.18,4.59,47.61,35.6,2,5,-13.36,1.51,55.0,EM_OBSERVACAO,0.6521,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa|gastos_nao_essenciais_altos,nenhum_relevante,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000065,2026-04,4906.23,4110.29,83.78,21.89,3.38,58.91,0.0,6,7,6.18,3.07,73.0,EM_OBSERVACAO,0.6172,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000066,2026-04,3497.97,1925.41,55.04,13.6,16.2,30.93,49.25,2,8,-30.93,9.01,100.0,SAUDAVEL,0.9335,gastos_nao_essenciais_altos,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000067,2026-04,4278.54,2778.22,64.93,4.28,12.3,82.93,0.0,5,9,-13.03,10.42,100.0,SAUDAVEL,0.9537,nenhum_relevante,despesas_controladas|baixo_endividamento|poupanca_regular|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000068,2026-04,2284.98,1763.22,77.17,29.65,8.67,37.54,48.18,3,5,-34.41,4.9,71.0,EM_OBSERVACAO,0.6415,renda_comprometida|endividamento_moderado|gastos_nao_essenciais_altos,poupanca_regular|reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000069,2026-04,5825.07,5270.34,90.48,21.53,7.47,46.49,49.33,4,9,35.94,4.48,51.0,EM_OBSERVACAO,0.6285,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_altos,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000070,2026-04,13626.92,7612.17,55.86,9.38,19.92,66.18,26.43,2,8,-5.03,9.62,100.0,SAUDAVEL,0.9185,gastos_nao_essenciais_em_atencao,despesas_controladas|baixo_endividamento|boa_taxa_poupanca|reserva_robusta,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000071,2026-04,5804.94,5371.38,92.53,31.04,7.5,41.9,33.11,6,10,31.79,4.36,56.0,EM_OBSERVACAO,0.6906,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|gastos_nao_essenciais_em_atencao,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000072,2026-04,4394.22,3398.06,77.33,25.56,4.11,74.09,17.36,2,4,-20.28,5.44,73.0,EM_OBSERVACAO,0.6497,renda_comprometida|endividamento_moderado|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000073,2026-04,6178.81,4859.0,78.64,44.05,4.58,89.88,1.74,4,7,1.1,3.24,62.0,EM_OBSERVACAO,0.7562,renda_comprometida|endividamento_alto|baixa_taxa_poupanca,reserva_adequada,SCORE_SINTETICO_V1,TRAIN,SINTETICO
USR000074,2026-04,7846.97,8943.37,113.97,40.56,0.71,62.87,12.67,1,4,10.88,0.46,15.0,EM_RISCO,0.9034,despesas_acima_da_renda|endividamento_alto|poupanca_insuficiente|sem_reserva_adequada,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
USR000075,2026-04,6617.28,5873.14,88.75,39.83,4.67,65.98,0.79,6,9,30.12,1.82,53.0,EM_OBSERVACAO,0.6608,renda_muito_comprometida|endividamento_moderado|baixa_taxa_poupanca|reserva_baixa,nenhum_relevante,SCORE_SINTETICO_V1,VALIDATION,SINTETICO
